ULRID	C1-R1-TFs-ids	C1-R1-TFs-genes	C1-R1-ids	C1-R1-genes	C1-R1-PW	C1-R1-ID	C1-R1-TYPE	SocektPairs_TF	SocketPairs_Ligand
3686	NA	NA	NA	NA	NA	NA	NA	IRF1	HLA-E
3687	NA	NA	NA	NA	NA	NA	NA	TP63	MICB
3688	NA	NA	NA	NA	NA	NA	NA	MYC	MICB
3689	NA	NA	NA	NA	NA	NA	NA	NANOG	MICB
3690	NA	NA	NA	NA	NA	NA	NA	SOX2	MICB
3691	NA	NA	NA	NA	NA	NA	NA	TCF3	MICB
3692	NA	NA	NA	NA	NA	NA	NA	TP53	MICB
3693	NA	NA	NA	NA	NA	NA	NA	SETDB1	MICB
3694	NA	NA	NA	NA	NA	NA	NA	PPARD	MICB
3695	NA	NA	NA	NA	NA	NA	NA	SRY	MICB
3696	NA	NA	NA	NA	NA	NA	NA	ESR1	MICB
3697	NA	NA	NA	NA	NA	NA	NA	CUX1	MICB
3698	NA	NA	NA	NA	NA	NA	NA	RCOR1	MICB
3699	NA	NA	NA	NA	NA	NA	NA	ESR2	MICB
3700	NA	NA	NA	NA	NA	NA	NA	TP63	MICA
3701	NA	NA	NA	NA	NA	NA	NA	SPI1	MICA
3702	NA	NA	NA	NA	NA	NA	NA	NANOG	MICA
3703	NA	NA	NA	NA	NA	NA	NA	TP53	MICA
3704	NA	NA	NA	NA	NA	NA	NA	FOXA2	MICA
3705	NA	NA	NA	NA	NA	NA	NA	ERG	MICA
3706	NA	NA	NA	NA	NA	NA	NA	ATF3	MICA
3707	NA	NA	NA	NA	NA	NA	NA	CUX1	MICA
3708	NA	NA	NA	NA	NA	NA	NA	PADI4	MICA
3709	NA	NA	NA	NA	NA	NA	NA	IKZF1	RAET1L
3710	NA	NA	NA	NA	NA	NA	NA	NFE2L2	ULBP2
3711	NA	NA	NA	NA	NA	NA	NA	HOXC9	ULBP2
3712	NA	NA	NA	NA	NA	NA	NA	AR	ULBP2
3713	NA	NA	NA	NA	NA	NA	NA	TP63	ULBP2
3714	NA	NA	NA	NA	NA	NA	NA	E2F1	ULBP2
3715	NA	NA	NA	NA	NA	NA	NA	FLI1	ULBP2
3716	NA	NA	NA	NA	NA	NA	NA	FOXA2	ULBP2
3717	NA	NA	NA	NA	NA	NA	NA	EWSR1	ULBP2
3718	NA	NA	NA	NA	NA	NA	NA	RBPJ	ULBP2
3719	NA	NA	NA	NA	NA	NA	NA	HOXC9	ULBP3
3720	NA	NA	NA	NA	NA	NA	NA	AR	ULBP3
3721	NA	NA	NA	NA	NA	NA	NA	SMAD2	ULBP3
3722	NA	NA	NA	NA	NA	NA	NA	SMAD3	ULBP3
3723	NA	NA	NA	NA	NA	NA	NA	TP63	RAET1E
3724	NA	NA	NA	NA	NA	NA	NA	SPI1	RAET1E
3725	NA	NA	NA	NA	NA	NA	NA	MYCN	RAET1E
3726	NA	NA	NA	NA	NA	NA	NA	RNF2	RAET1E
3727	NA	NA	NA	NA	NA	NA	NA	SREBF2	RAET1E
3728	NA	NA	NA	NA	NA	NA	NA	STAT1	RAET1E
3729	NA	NA	NA	NA	NA	NA	NA	TCF4	RAET1G
3730	NA	NA	NA	NA	NA	NA	NA	SMAD4	RAET1G
3731	NA	NA	NA	NA	NA	NA	NA	TP63	RAET1G
3732	NA	NA	NA	NA	NA	NA	NA	SPI1	RAET1G
3733	n568	NFKB2,RELB	n568,n137	NFKB2,RELB,ICAM1	NF-kappa B signaling pathway	Route1147	P2	NFKB2,RELB	ICAM1
3734	n329	CREB3,CREB1,ATF2,ATF6B,CREB3L4,ATF4,CREB3L2,CREB3L3,CREB3L1,CREB5,CEBPB,FOS,JUN	n329,n328	CREB3,CREB1,ATF2,ATF6B,CREB3L4,ATF4,CREB3L2,CREB3L3,CREB3L1,CREB5,CEBPB,FOS,JUN,PTGS2,ICAM1,SELE,VCAM1,NOD2,EDN1,VEGFC,MMP9,MMP3,MMP14,JUNB,JUN,FOS,BCL3,NFKBIA,SOCS3,TNFAIP3,TRAF1,LTA,TNF,LIF,IL15,IL6,IL1B,FAS,IL18R1,JAG1,CSF2,CSF1,CXCL5,CXCL10,CX3CL1,CXCL1,CXCL2,CXCL3,CXCL1,CXCL2,CXCL3,CCL5,CCL2,CCL20,CXCL1,CXCL2,CXCL3	TNF signaling pathway	Route1655	P2	CREB3,CREB1,ATF2,ATF6B,CREB3L4,ATF4,CREB3L2,CREB3L3,CREB3L1,CREB5,CEBPB,FOS,JUN	ICAM1
3735	NA	NA	NA	NA	NA	NA	NA	SPI1	ICAM3
3736	NA	NA	NA	NA	NA	NA	NA	EGR1	ICAM3
3737	NA	NA	NA	NA	NA	NA	NA	E2F4	ICAM3
3738	NA	NA	NA	NA	NA	NA	NA	FOXP1	ICAM3
3739	NA	NA	NA	NA	NA	NA	NA	ESR1	ICAM3
3740	NA	NA	NA	NA	NA	NA	NA	DNAJC2	ICAM3
3741	NA	NA	NA	NA	NA	NA	NA	GBX2	ICAM3
3742	NA	NA	NA	NA	NA	NA	NA	PAX3	PLAT
3743	NA	NA	NA	NA	NA	NA	NA	VDR	PLAT
3744	NA	NA	NA	NA	NA	NA	NA	AR	PLAT
3745	NA	NA	NA	NA	NA	NA	NA	STAT3	PLAT
3746	NA	NA	NA	NA	NA	NA	NA	TP63	PLAT
3747	NA	NA	NA	NA	NA	NA	NA	FLI1	PLAT
3748	NA	NA	NA	NA	NA	NA	NA	RUNX1	PLAT
3749	NA	NA	NA	NA	NA	NA	NA	SPI1	PLAT
3750	NA	NA	NA	NA	NA	NA	NA	NANOG	PLAT
3751	NA	NA	NA	NA	NA	NA	NA	MITF	PLAT
3752	NA	NA	NA	NA	NA	NA	NA	FOXA2	PLAT
3753	NA	NA	NA	NA	NA	NA	NA	GATA2	PLAT
3754	NA	NA	NA	NA	NA	NA	NA	KDM5B	PLAT
3755	NA	NA	NA	NA	NA	NA	NA	REST	PLAT
3756	NA	NA	NA	NA	NA	NA	NA	TFAP2C	PLAT
3757	NA	NA	NA	NA	NA	NA	NA	ERG	PLAT
3758	NA	NA	NA	NA	NA	NA	NA	TRIM28	PLAT
3759	NA	NA	NA	NA	NA	NA	NA	YAP1	PLAT
3760	NA	NA	NA	NA	NA	NA	NA	SALL4	PLAT
3761	NA	NA	NA	NA	NA	NA	NA	SOX17	PLAT
3762	NA	NA	NA	NA	NA	NA	NA	WT1	PLAT
3763	NA	NA	NA	NA	NA	NA	NA	ATF3	PLAT
3764	NA	NA	NA	NA	NA	NA	NA	JARID2	PLAT
3765	NA	NA	NA	NA	NA	NA	NA	PBX1	PLAT
3766	NA	NA	NA	NA	NA	NA	NA	EWSR1	PLAT
3767	NA	NA	NA	NA	NA	NA	NA	BACH1	PLAT
3768	NA	NA	NA	NA	NA	NA	NA	CLOCK	PLAT
3769	NA	NA	NA	NA	NA	NA	NA	DACH1	ICAM5
3770	NA	NA	NA	NA	NA	NA	NA	FLI1	ICAM5
3771	NA	NA	NA	NA	NA	NA	NA	MYC	ICAM5
3772	NA	NA	NA	NA	NA	NA	NA	KLF4	ICAM5
3773	NA	NA	NA	NA	NA	NA	NA	NANOG	ICAM5
3774	NA	NA	NA	NA	NA	NA	NA	EGR1	ICAM5
3775	NA	NA	NA	NA	NA	NA	NA	GATA1	ICAM5
3776	NA	NA	NA	NA	NA	NA	NA	GATA2	ICAM5
3777	NA	NA	NA	NA	NA	NA	NA	REST	ICAM5
3778	NA	NA	NA	NA	NA	NA	NA	SETDB1	ICAM5
3779	NA	NA	NA	NA	NA	NA	NA	CNOT3	ICAM5
3780	NA	NA	NA	NA	NA	NA	NA	SOX9	ICAM5
3781	NA	NA	NA	NA	NA	NA	NA	SRY	ICAM5
3782	NA	NA	NA	NA	NA	NA	NA	ESR1	ICAM5
3783	NA	NA	NA	NA	NA	NA	NA	WT1	ICAM5
3784	NA	NA	NA	NA	NA	NA	NA	SCLY	ICAM5
3785	NA	NA	NA	NA	NA	NA	NA	CCND1	ICAM5
3786	NA	NA	NA	NA	NA	NA	NA	HOXB4	ICAM5
3787	NA	NA	NA	NA	NA	NA	NA	MTF2	ICAM5
3788	NA	NA	NA	NA	NA	NA	NA	SUZ12	ICAM5
3789	NA	NA	NA	NA	NA	NA	NA	SIN3A	ICAM5
3790	NA	NA	NA	NA	NA	NA	NA	MEIS1	ICAM5
3791	NA	NA	NA	NA	NA	NA	NA	SMAD1	ICAM5
3792	NA	NA	NA	NA	NA	NA	NA	BCL3	ICAM5
3793	NA	NA	NA	NA	NA	NA	NA	SREBF2	ICAM5
3794	NA	NA	NA	NA	NA	NA	NA	RBPJ	ICAM5
3795	NA	NA	NA	NA	NA	NA	NA	STAT3	SELPLG
3796	NA	NA	NA	NA	NA	NA	NA	CREB1	SELPLG
3797	NA	NA	NA	NA	NA	NA	NA	E2F1	SELPLG
3798	NA	NA	NA	NA	NA	NA	NA	RUNX1	SELPLG
3799	NA	NA	NA	NA	NA	NA	NA	MYC	SELPLG
3800	NA	NA	NA	NA	NA	NA	NA	SPI1	SELPLG
3801	NA	NA	NA	NA	NA	NA	NA	GATA2	SELPLG
3802	NA	NA	NA	NA	NA	NA	NA	ATF3	SELPLG
3803	NA	NA	NA	NA	NA	NA	NA	CUX1	SELPLG
3804	NA	NA	NA	NA	NA	NA	NA	RAD21	SELPLG
3805	NA	NA	NA	NA	NA	NA	NA	TFAP2A	SELPLG
3806	NA	NA	NA	NA	NA	NA	NA	EWSR1	SELPLG
3807	NA	NA	NA	NA	NA	NA	NA	STAT6	SELPLG
3808	NA	NA	NA	NA	NA	NA	NA	TP63	PROC
3809	NA	NA	NA	NA	NA	NA	NA	CREB1	PROC
3810	NA	NA	NA	NA	NA	NA	NA	RUNX1	PROC
3811	NA	NA	NA	NA	NA	NA	NA	MYC	PROC
3812	NA	NA	NA	NA	NA	NA	NA	FOXA2	PROC
3813	NA	NA	NA	NA	NA	NA	NA	HNF4A	PROC
3814	NA	NA	NA	NA	NA	NA	NA	REST	PROC
3815	NA	NA	NA	NA	NA	NA	NA	TET1	PROC
3816	NA	NA	NA	NA	NA	NA	NA	TRIM28	PROC
3817	NA	NA	NA	NA	NA	NA	NA	ESR1	PROC
3818	NA	NA	NA	NA	NA	NA	NA	NR3C1	PROC
3819	NA	NA	NA	NA	NA	NA	NA	RUNX2	PROC
3820	NA	NA	NA	NA	NA	NA	NA	YY1	PROC
3821	NA	NA	NA	NA	NA	NA	NA	RAD21	PROC
3822	NA	NA	NA	NA	NA	NA	NA	EZH2	PROC
3823	NA	NA	NA	NA	NA	NA	NA	SUZ12	PROC
3824	NA	NA	NA	NA	NA	NA	NA	CEBPA	PROC
3825	NA	NA	NA	NA	NA	NA	NA	CEBPB	PROC
3826	NA	NA	NA	NA	NA	NA	NA	SREBF2	PROC
3827	NA	NA	NA	NA	NA	NA	NA	GATA3	PROC
3828	NA	NA	NA	NA	NA	NA	NA	ELF1	PROC
3829	NA	NA	NA	NA	NA	NA	NA	RBPJ	PROC
3830	NA	NA	NA	NA	NA	NA	NA	SMAD4	C3
3831	NA	NA	NA	NA	NA	NA	NA	CREB1	C3
3832	NA	NA	NA	NA	NA	NA	NA	E2F1	C3
3833	NA	NA	NA	NA	NA	NA	NA	FLI1	C3
3834	NA	NA	NA	NA	NA	NA	NA	RUNX1	C3
3835	NA	NA	NA	NA	NA	NA	NA	SPI1	C3
3836	NA	NA	NA	NA	NA	NA	NA	EGR1	C3
3837	NA	NA	NA	NA	NA	NA	NA	PPARG	C3
3838	NA	NA	NA	NA	NA	NA	NA	FOXA2	C3
3839	NA	NA	NA	NA	NA	NA	NA	HNF4A	C3
3840	NA	NA	NA	NA	NA	NA	NA	ESR1	C3
3841	NA	NA	NA	NA	NA	NA	NA	STAT4	C3
3842	NA	NA	NA	NA	NA	NA	NA	TFAP2A	C3
3843	NA	NA	NA	NA	NA	NA	NA	RELA	C3
3844	NA	NA	NA	NA	NA	NA	NA	CEBPA	C3
3845	NA	NA	NA	NA	NA	NA	NA	CEBPB	C3
3846	NA	NA	NA	NA	NA	NA	NA	RBPJ	C3
3847	NA	NA	NA	NA	NA	NA	NA	STAT1	C3
3848	NA	NA	NA	NA	NA	NA	NA	STAT3	KNG1
3849	NA	NA	NA	NA	NA	NA	NA	TCF4	KNG1
3850	NA	NA	NA	NA	NA	NA	NA	SMAD4	KNG1
3851	NA	NA	NA	NA	NA	NA	NA	SPI1	KNG1
3852	NA	NA	NA	NA	NA	NA	NA	NANOG	KNG1
3853	NA	NA	NA	NA	NA	NA	NA	POU5F1	KNG1
3854	NA	NA	NA	NA	NA	NA	NA	SOX2	KNG1
3855	NA	NA	NA	NA	NA	NA	NA	EGR1	KNG1
3856	NA	NA	NA	NA	NA	NA	NA	PPARG	KNG1
3857	NA	NA	NA	NA	NA	NA	NA	HNF4A	KNG1
3858	NA	NA	NA	NA	NA	NA	NA	SETDB1	KNG1
3859	NA	NA	NA	NA	NA	NA	NA	ESR1	KNG1
3860	NA	NA	NA	NA	NA	NA	NA	NR0B1	KNG1
3861	NA	NA	NA	NA	NA	NA	NA	CEBPA	KNG1
3862	NA	NA	NA	NA	NA	NA	NA	CEBPB	KNG1
3863	NA	NA	NA	NA	NA	NA	NA	DNAJC2	KNG1
3864	NA	NA	NA	NA	NA	NA	NA	PAX3	VCAM1
3865	NA	NA	NA	NA	NA	NA	NA	SMAD4	VCAM1
3866	NA	NA	NA	NA	NA	NA	NA	TP63	VCAM1
3867	NA	NA	NA	NA	NA	NA	NA	FLI1	VCAM1
3868	NA	NA	NA	NA	NA	NA	NA	SPI1	VCAM1
3869	NA	NA	NA	NA	NA	NA	NA	TP53	VCAM1
3870	NA	NA	NA	NA	NA	NA	NA	FOXA2	VCAM1
3871	NA	NA	NA	NA	NA	NA	NA	HNF4A	VCAM1
3872	NA	NA	NA	NA	NA	NA	NA	PPARD	VCAM1
3873	NA	NA	NA	NA	NA	NA	NA	EP300	VCAM1
3874	NA	NA	NA	NA	NA	NA	NA	SMARCA4	VCAM1
3875	NA	NA	NA	NA	NA	NA	NA	SMAD3	VCAM1
3876	NA	NA	NA	NA	NA	NA	NA	MYB	VCAM1
3877	NA	NA	NA	NA	NA	NA	NA	RCOR1	VCAM1
3878	NA	NA	NA	NA	NA	NA	NA	RELA	VCAM1
3879	NA	NA	NA	NA	NA	NA	NA	BACH1	VCAM1
3880	NA	NA	NA	NA	NA	NA	NA	STAT3	JAM3
3881	NA	NA	NA	NA	NA	NA	NA	E2F1	JAM3
3882	NA	NA	NA	NA	NA	NA	NA	MYC	JAM3
3883	NA	NA	NA	NA	NA	NA	NA	NANOG	JAM3
3884	NA	NA	NA	NA	NA	NA	NA	POU5F1	JAM3
3885	NA	NA	NA	NA	NA	NA	NA	SOX2	JAM3
3886	NA	NA	NA	NA	NA	NA	NA	TCF3	JAM3
3887	NA	NA	NA	NA	NA	NA	NA	GATA1	JAM3
3888	NA	NA	NA	NA	NA	NA	NA	SIN3B	JAM3
3889	NA	NA	NA	NA	NA	NA	NA	REST	JAM3
3890	NA	NA	NA	NA	NA	NA	NA	ASH2L	JAM3
3891	NA	NA	NA	NA	NA	NA	NA	TET1	JAM3
3892	NA	NA	NA	NA	NA	NA	NA	EP300	JAM3
3893	NA	NA	NA	NA	NA	NA	NA	OLIG2	JAM3
3894	NA	NA	NA	NA	NA	NA	NA	NR3C1	JAM3
3895	NA	NA	NA	NA	NA	NA	NA	MEF2A	JAM3
3896	NA	NA	NA	NA	NA	NA	NA	MTF2	JAM3
3897	NA	NA	NA	NA	NA	NA	NA	SUZ12	JAM3
3898	NA	NA	NA	NA	NA	NA	NA	TFAP2A	JAM3
3899	NA	NA	NA	NA	NA	NA	NA	CDX2	JAM3
3900	NA	NA	NA	NA	NA	NA	NA	HTT	JAM3
3901	NA	NA	NA	NA	NA	NA	NA	STAT3	CD14
3902	NA	NA	NA	NA	NA	NA	NA	FLI1	CD14
3903	NA	NA	NA	NA	NA	NA	NA	RUNX1	CD14
3904	NA	NA	NA	NA	NA	NA	NA	MYC	CD14
3905	NA	NA	NA	NA	NA	NA	NA	SPI1	CD14
3906	NA	NA	NA	NA	NA	NA	NA	NANOG	CD14
3907	NA	NA	NA	NA	NA	NA	NA	POU5F1	CD14
3908	NA	NA	NA	NA	NA	NA	NA	SOX2	CD14
3909	NA	NA	NA	NA	NA	NA	NA	TP53	CD14
3910	NA	NA	NA	NA	NA	NA	NA	FOXA2	CD14
3911	NA	NA	NA	NA	NA	NA	NA	HNF4A	CD14
3912	NA	NA	NA	NA	NA	NA	NA	GATA1	CD14
3913	NA	NA	NA	NA	NA	NA	NA	GATA2	CD14
3914	NA	NA	NA	NA	NA	NA	NA	ASH2L	CD14
3915	NA	NA	NA	NA	NA	NA	NA	TFAP2C	CD14
3916	NA	NA	NA	NA	NA	NA	NA	TET1	CD14
3917	NA	NA	NA	NA	NA	NA	NA	ERG	CD14
3918	NA	NA	NA	NA	NA	NA	NA	RUNX2	CD14
3919	NA	NA	NA	NA	NA	NA	NA	CUX1	CD14
3920	NA	NA	NA	NA	NA	NA	NA	SCLY	CD14
3921	NA	NA	NA	NA	NA	NA	NA	BMI1	CD14
3922	NA	NA	NA	NA	NA	NA	NA	EED	CD14
3923	NA	NA	NA	NA	NA	NA	NA	PHC1	CD14
3924	NA	NA	NA	NA	NA	NA	NA	RNF2	CD14
3925	NA	NA	NA	NA	NA	NA	NA	MTF2	CD14
3926	NA	NA	NA	NA	NA	NA	NA	SUZ12	CD14
3927	NA	NA	NA	NA	NA	NA	NA	RCOR1	CD14
3928	NA	NA	NA	NA	NA	NA	NA	STAT5A	CD14
3929	NA	NA	NA	NA	NA	NA	NA	ELF1	CD14
3930	NA	NA	NA	NA	NA	NA	NA	STAT6	CD14
3931	NA	NA	NA	NA	NA	NA	NA	NANOG	FGB
3932	NA	NA	NA	NA	NA	NA	NA	EGR1	FGB
3933	NA	NA	NA	NA	NA	NA	NA	FOXA2	FGB
3934	NA	NA	NA	NA	NA	NA	NA	HNF4A	FGB
3935	NA	NA	NA	NA	NA	NA	NA	REST	FGB
3936	NA	NA	NA	NA	NA	NA	NA	ESR1	FGB
3937	NA	NA	NA	NA	NA	NA	NA	ATF3	FGB
3938	NA	NA	NA	NA	NA	NA	NA	ZFP42	FGB
3939	NA	NA	NA	NA	NA	NA	NA	POU3F2	FGB
3940	NA	NA	NA	NA	NA	NA	NA	RCOR1	FGB
3941	NA	NA	NA	NA	NA	NA	NA	CEBPA	FGB
3942	NA	NA	NA	NA	NA	NA	NA	NR1I2	FGB
3943	NA	NA	NA	NA	NA	NA	NA	PAX6	FGB
3944	NA	NA	NA	NA	NA	NA	NA	HTT	FGB
3945	NA	NA	NA	NA	NA	NA	NA	AR	FGA
3946	NA	NA	NA	NA	NA	NA	NA	STAT3	FGA
3947	NA	NA	NA	NA	NA	NA	NA	FOXA2	FGA
3948	NA	NA	NA	NA	NA	NA	NA	HNF4A	FGA
3949	NA	NA	NA	NA	NA	NA	NA	SMARCA4	FGA
3950	NA	NA	NA	NA	NA	NA	NA	NUCKS1	FGA
3951	NA	NA	NA	NA	NA	NA	NA	CEBPA	FGA
3952	NA	NA	NA	NA	NA	NA	NA	RUNX1	PLG
3953	NA	NA	NA	NA	NA	NA	NA	MYC	PLG
3954	NA	NA	NA	NA	NA	NA	NA	EGR1	PLG
3955	NA	NA	NA	NA	NA	NA	NA	FOXA2	PLG
3956	NA	NA	NA	NA	NA	NA	NA	HNF4A	PLG
3957	NA	NA	NA	NA	NA	NA	NA	GATA1	PLG
3958	NA	NA	NA	NA	NA	NA	NA	GATA2	PLG
3959	NA	NA	NA	NA	NA	NA	NA	SIN3B	PLG
3960	NA	NA	NA	NA	NA	NA	NA	ESR1	PLG
3961	NA	NA	NA	NA	NA	NA	NA	OLIG2	PLG
3962	NA	NA	NA	NA	NA	NA	NA	SMARCA4	PLG
3963	NA	NA	NA	NA	NA	NA	NA	DMRT1	PLG
3964	NA	NA	NA	NA	NA	NA	NA	PBX1	PLG
3965	NA	NA	NA	NA	NA	NA	NA	RBPJ	PLG
3966	NA	NA	NA	NA	NA	NA	NA	PAX6	PLG
3967	NA	NA	NA	NA	NA	NA	NA	FOXO1	PLG
3968	NA	NA	NA	NA	NA	NA	NA	HTT	PLG
3969	NA	NA	NA	NA	NA	NA	NA	AR	LPA
3970	NA	NA	NA	NA	NA	NA	NA	TCF4	LPA
3971	NA	NA	NA	NA	NA	NA	NA	RUNX1	LPA
3972	NA	NA	NA	NA	NA	NA	NA	GATA1	LPA
3973	NA	NA	NA	NA	NA	NA	NA	PBX1	LPA
3974	NA	NA	NA	NA	NA	NA	NA	STAT3	FGG
3975	NA	NA	NA	NA	NA	NA	NA	TP63	FGG
3976	NA	NA	NA	NA	NA	NA	NA	EGR1	FGG
3977	NA	NA	NA	NA	NA	NA	NA	FOXA2	FGG
3978	NA	NA	NA	NA	NA	NA	NA	HNF4A	FGG
3979	NA	NA	NA	NA	NA	NA	NA	SIN3B	FGG
3980	NA	NA	NA	NA	NA	NA	NA	REST	FGG
3981	NA	NA	NA	NA	NA	NA	NA	SETDB1	FGG
3982	NA	NA	NA	NA	NA	NA	NA	ESR1	FGG
3983	NA	NA	NA	NA	NA	NA	NA	TFCP2L1	FGG
3984	NA	NA	NA	NA	NA	NA	NA	RUNX2	FGG
3985	NA	NA	NA	NA	NA	NA	NA	POU3F2	FGG
3986	NA	NA	NA	NA	NA	NA	NA	AR	ICAM4
3987	NA	NA	NA	NA	NA	NA	NA	TP63	ICAM4
3988	NA	NA	NA	NA	NA	NA	NA	MYC	ICAM4
3989	NA	NA	NA	NA	NA	NA	NA	NANOG	ICAM4
3990	NA	NA	NA	NA	NA	NA	NA	FOXA2	ICAM4
3991	NA	NA	NA	NA	NA	NA	NA	GATA1	ICAM4
3992	NA	NA	NA	NA	NA	NA	NA	GATA2	ICAM4
3993	NA	NA	NA	NA	NA	NA	NA	ZFX	ICAM4
3994	NA	NA	NA	NA	NA	NA	NA	SETDB1	ICAM4
3995	NA	NA	NA	NA	NA	NA	NA	ERG	ICAM4
3996	NA	NA	NA	NA	NA	NA	NA	SOX9	ICAM4
3997	NA	NA	NA	NA	NA	NA	NA	SRY	ICAM4
3998	NA	NA	NA	NA	NA	NA	NA	ESR1	ICAM4
3999	NA	NA	NA	NA	NA	NA	NA	KLF1	ICAM4
4000	NA	NA	NA	NA	NA	NA	NA	MECOM	ICAM4
4001	NA	NA	NA	NA	NA	NA	NA	GATA4	ICAM4
4002	NA	NA	NA	NA	NA	NA	NA	SUZ12	ICAM4
4003	NA	NA	NA	NA	NA	NA	NA	ESRRB	ICAM4
4004	NA	NA	NA	NA	NA	NA	NA	SMAD1	ICAM4
4005	NA	NA	NA	NA	NA	NA	NA	RBPJ	ICAM4
4006	NA	NA	NA	NA	NA	NA	NA	SOX2	HP
4007	NA	NA	NA	NA	NA	NA	NA	PPARG	HP
4008	NA	NA	NA	NA	NA	NA	NA	HNF4A	HP
4009	NA	NA	NA	NA	NA	NA	NA	CEBPA	HP
4010	NA	NA	NA	NA	NA	NA	NA	CEBPB	HP
4011	NA	NA	NA	NA	NA	NA	NA	NR1I2	HP
4012	NA	NA	NA	NA	NA	NA	NA	SPI1	S100A8
4013	NA	NA	NA	NA	NA	NA	NA	PPARG	S100A8
4014	NA	NA	NA	NA	NA	NA	NA	TFAP2C	S100A8
4015	NA	NA	NA	NA	NA	NA	NA	TBX3	S100A8
4016	NA	NA	NA	NA	NA	NA	NA	PBX1	S100A8
4017	NA	NA	NA	NA	NA	NA	NA	BACH1	S100A8
4018	NA	NA	NA	NA	NA	NA	NA	STAT5A	S100A8
4019	NA	NA	NA	NA	NA	NA	NA	RBPJ	S100A8
4020	NA	NA	NA	NA	NA	NA	NA	STAT1	S100A8
4021	NA	NA	NA	NA	NA	NA	NA	NR1H3	S100A8
4022	NA	NA	NA	NA	NA	NA	NA	RARG	S100A8
4023	NA	NA	NA	NA	NA	NA	NA	SPI1	S100A9
4024	NA	NA	NA	NA	NA	NA	NA	SETDB1	S100A9
4025	NA	NA	NA	NA	NA	NA	NA	TFAP2C	S100A9
4026	NA	NA	NA	NA	NA	NA	NA	PPARD	S100A9
4027	NA	NA	NA	NA	NA	NA	NA	RUNX2	S100A9
4028	NA	NA	NA	NA	NA	NA	NA	CUX1	S100A9
4029	NA	NA	NA	NA	NA	NA	NA	RCOR1	S100A9
4030	NA	NA	NA	NA	NA	NA	NA	ELF5	S100A9
4031	NA	NA	NA	NA	NA	NA	NA	NR1H3	S100A9
4032	NA	NA	NA	NA	NA	NA	NA	AR	CD40LG
4033	NA	NA	NA	NA	NA	NA	NA	STAT3	CD40LG
4034	NA	NA	NA	NA	NA	NA	NA	SMAD4	CD40LG
4035	NA	NA	NA	NA	NA	NA	NA	NANOG	CD40LG
4036	NA	NA	NA	NA	NA	NA	NA	EGR1	CD40LG
4037	NA	NA	NA	NA	NA	NA	NA	SCLY	CD40LG
4038	NA	NA	NA	NA	NA	NA	NA	STAT4	CD40LG
4039	NA	NA	NA	NA	NA	NA	NA	RELA	CD40LG
4040	NA	NA	NA	NA	NA	NA	NA	STAT3	MMP9
4041	NA	NA	NA	NA	NA	NA	NA	CREB1	MMP9
4042	NA	NA	NA	NA	NA	NA	NA	FLI1	MMP9
4043	NA	NA	NA	NA	NA	NA	NA	RUNX1	MMP9
4044	NA	NA	NA	NA	NA	NA	NA	MYC	MMP9
4045	NA	NA	NA	NA	NA	NA	NA	NANOG	MMP9
4046	NA	NA	NA	NA	NA	NA	NA	EGR1	MMP9
4047	NA	NA	NA	NA	NA	NA	NA	FOXA2	MMP9
4048	NA	NA	NA	NA	NA	NA	NA	HNF4A	MMP9
4049	NA	NA	NA	NA	NA	NA	NA	EOMES	MMP9
4050	NA	NA	NA	NA	NA	NA	NA	TFAP2C	MMP9
4051	NA	NA	NA	NA	NA	NA	NA	GFI1B	MMP9
4052	NA	NA	NA	NA	NA	NA	NA	ZNF281	MMP9
4053	NA	NA	NA	NA	NA	NA	NA	PRDM14	MMP9
4054	NA	NA	NA	NA	NA	NA	NA	SMAD2	MMP9
4055	NA	NA	NA	NA	NA	NA	NA	SMAD3	MMP9
4056	NA	NA	NA	NA	NA	NA	NA	SCLY	MMP9
4057	NA	NA	NA	NA	NA	NA	NA	EED	MMP9
4058	NA	NA	NA	NA	NA	NA	NA	SUZ12	MMP9
4059	NA	NA	NA	NA	NA	NA	NA	RELA	MMP9
4060	NA	NA	NA	NA	NA	NA	NA	NR0B1	MMP9
4061	NA	NA	NA	NA	NA	NA	NA	SMAD1	MMP9
4062	NA	NA	NA	NA	NA	NA	NA	PAX6	MMP9
4063	NA	NA	NA	NA	NA	NA	NA	CEBPD	PLAU
4064	NA	NA	NA	NA	NA	NA	NA	ELK1	PLAU
4065	NA	NA	NA	NA	NA	NA	NA	FLI1	PLAU
4066	NA	NA	NA	NA	NA	NA	NA	SPI1	PLAU
4067	NA	NA	NA	NA	NA	NA	NA	SOX2	PLAU
4068	NA	NA	NA	NA	NA	NA	NA	TCF3	PLAU
4069	NA	NA	NA	NA	NA	NA	NA	MITF	PLAU
4070	NA	NA	NA	NA	NA	NA	NA	GATA2	PLAU
4071	NA	NA	NA	NA	NA	NA	NA	KDM5B	PLAU
4072	NA	NA	NA	NA	NA	NA	NA	E2F4	PLAU
4073	NA	NA	NA	NA	NA	NA	NA	RCOR3	PLAU
4074	NA	NA	NA	NA	NA	NA	NA	EOMES	PLAU
4075	NA	NA	NA	NA	NA	NA	NA	TFAP2C	PLAU
4076	NA	NA	NA	NA	NA	NA	NA	SRY	PLAU
4077	NA	NA	NA	NA	NA	NA	NA	SMARCA4	PLAU
4078	NA	NA	NA	NA	NA	NA	NA	ATF3	PLAU
